x
ST6GAL2
UXS1
ECRG4
NCK2
FHL2
TMEM182
SLC9A4
IL18RAP
IL18R1
IL1RL1
IL1R2
RNF149
CNOT11
TBC1D8
NPAS2
NMS
CHST10
AFF1
REV1
TXNDC9
MITD1
MRPL30
CRACDL
MGAT4A
COA5
INPP4A
TMEM131
VWA3B
UBE3A
ATP10A
GABRB3
GABRA5
GABRG3
OCA2
NIPA1
NIPA2
FNDC9
CYFIP1
SLC9A7
RP2
JADE3
RGN
PLCXD1
STAG2
CRLF2
IL5RA
SLC25A6
ASMTL
AKAP17A
ZBED1
GYG2
RXLR78
PUDP
GPR143
SHROOM2
WWC3
CLCN4
MID1
ARHGAP6
MSL3
FRMPD4
TLR7
RAB9A
OFD1
GPM6B
GEMIN8
GLRA2
MOSPD2
FANCB
ASB11
ACE2
CLTRN
AP1S2
GRPR
CTPS2
TXLNG
REPS2
NHS
MROH2B
RAI2
SCML2
CDKL5
PPEF1
PHKA2
ADGRG2
SH3KBP1
BCLAF3
MAP7D2
EIF1AY
RPS6KA3
CNKSR2
KLHL34
SMPX
SMS
PTCHD1
SAT1
APOO
KLHL15
ZFX
POLA1
IL1RAPL1
CXORF21
TAB3
DMD
CFAP47
XK
DYNLT3
SYTL5
SRPX
RPGR
OTC
ZNF622
BCOR
ATP6AP2
MED14
USP9X
DDX3X
NYX
CASK
MAOA
MAOB
NDP
EFHC2
FUNDC1
DIPK2B
PWP2
TRAPPC10
AGPAT3
PDXK
RRP1B
CRYAA
U2AF1
CBS
WDR4
NDUFV3
PDE9A
SLC37A1
UBASH3A
TMPRSS3
TFF2
ABCG1
UMODL1
PRDM15
TMPRSS2
MX
BACE2
DSCAM
IGSF5
PSMG1
ETS2
KCNJ15
KCNJ6
VPS26C
TTC3
SIM2
CLDN14
CHAF1B
DOP1B
SETD4
CBR1
PF13_0198
RUNX1
CLIC6
RCAN1
KCNE2
ATP5PO
CRYZL1
DONSON
GART
DNAJC28
TMEM50B
IFNGR2
IFNAR1
IL10RB
CFAP298
EVA1C
URB1
MIS18A
HUNK-A
SCAF4
SOD1
TIAM1
CLDN8
BACH1
MAP3K7CL
USP16
LTN1
N6AMT1
ADAMTS5
CYYR1
GABPA
NCAM2
PF11_0240
TMPRSS15
EURL
CXADR
NRIP1
HSFY1
ABCC1
RBM11
LIPH
ROBO2
ROBO1
EV-1
GBE1
VGLL3
POU1F1
HTR1F
GJA8
GJA5
BCL9
TIMMDC1
IGSF3
PTGFRN
CD2
ZNF3
ILDR2
GPA33
DUSP27
POU2F1
CD247
RCSD1
DCAF6
GABRR3
RIOX2
ARL6
EPHA6
NSUN3
ARL13B
STX19
EPHA3
CGGBP1
TTMP
ST14
TMPRSS7
TAGLN3
PHLDB2
GUCA1C
TRAT1
SH2D1B
RCJMB04_1N3
MYH6
CD47
BBX
CBLB
ALCAM
ZPLD1
NFKBIZ
NXPE3
PCNP
TXNL4B
TRMT10C
IMPG2
ABI3BP
TFG
NIT2
FILIP1L
TMEM30C
DCBLD2
COL8A1
TTF2
GPR161
TIPRL
SFT2D2
TBX19
DPT
ATP1B1
BLZF1
CCDC181
F5
CD200R1B
NEPRO
BOC
GPR15
CLDND1
GRAMD1C
ZDHHC23
QTRT2
DRD3
ZBTB20
GAP43
IGSF11
UPK1B
ARHGAP31
B3GAT1
B4GALT3
B4GALT4
TMEM39A
VANGL1
CASQ2
SLC22A15
MAB21L3
ATP1A1
PLA1A
POPDC2
CFAP91
GSK3B
GPR156
LRRC58
FSTL1
NDUFB4
HGD
RABL3
GTF2E1
STXBP5L
POLQ
SIDT1
ATP6V1A
TENT5C
WDR3
GDAP2
SPAG17
TBX15
KEL
GABARAPL1
TMEM52B
CD163
TMEM139
CLCN1
ZYX
EPHA1
OR10AC1
RBP5
CLSTN3
C1R
C1S
PHB2
PTPN6
ATN1
ENO2
CDCA3
GNB3
GPR162
CD4
LAG3
MLF2
COPS7A
PIANP
LPAR5
CNP-2
MRPL51
CCDC58
FAM162A
CASR
CD86
MAN1A2
A2M
PHC1
A2ML1
MFAP5
TULP3
ARHGEF5
CD9
VWF
ANO2
KCNA5
KCNA1
FGF23
FAR1
PTHLH
MANSC4
CDKN1A
CREBL2
DUSP16
BCL2L14
ETV6
PARP12
CDKN1B
CDPF1
PPARA
WNT7B
FBLN1
UPK3A
PHF21B
ARHGAP8
PRR5
SHISAL1
PARVG
PARVB
SAMM50
MPPED1
SCUBE1
TTLL12
TSPO
TTLL1
PACSIN2
PPFIBP1
STK38L
FGFR1OP2
INTS13
ITPR2
KRAS
ETFRF1
GYS2
CMAS
SULT6B1
C3AR1
ST8SIA1
C2CD5
ETNK1
APOLD1
GPRC5A
HEBP1
GSG1
EMP1
GRIN2B
ATF7IP
GUCY2C
UBN2
FMC1
CYGB1
HSPA12B
SERHL2
SOCS1
NFAM1
TCF20
CYP2D17
SMDT1
PHETA2
WBP2
SEPTIN3
CENPM
SNU13
MEI1
XRCC6
PMM1
CSDC2
POLR3H
TOB2
ZC3H7B
RANGAP1
CHADL
ST13
MRTFA
SGSM3
ADSL
FAM83F
GRAP2
CACNA1I
RPS19BP1
ATF4
MGAT3
TAB1
SYNGR1
RPL3
PDGFB
CBX7
CBX6
DNAL4
FAM20C
SUN2
JOSD1
GTPBP1
CBY1
DMC1
DDX17
KDELR3
KCNJ4
CSNK1E
TMEM184B
BAIAP2L2
SLC16A3
SOX10
C22ORF23
POLR2F
MICALL1
ANKRD54
GALR2B
NOG1
GCAT
TRIOBP
ADAP1
NOL12
UTS2R
CG-1B
SH3BP1
GGA1
LGALS2
CDC42EP1
CARD10
ELFN2
CYTH4
RAC2
SSTR3
C1QTNF6
TMPRSS6
KCTD17
TST
MPST
TEX33
NCF4
IFT27
EIF3D
TXN2
MYH9
RBFOX2
MB
RASD2
MCM5
HMOX1
TOM1
HMGXB4
ISX
LARGE1
SYN3
TIMP3
RTCB
ASCL4
PWP1
BTBD11
MTERF2
TMEM263
RIC8B
RFX4
POLR3B
TCP11L2
ALDH1L2
SLC41A2
CHST11
NFYB
GLT8D2
TDG
HSP90B1
STAB2
NUP37
DRAM1
SYCP3
MYBPC1
SPIC
TBXAS1
KIAA1549
TMEM213
ATP6V0A4
SVOPL
TRIM24
AKR1D1
SLC7A11
KDM7A
SLC37A3
MKRN1
PSUG
DENND2A
BRAF
MRPS33
TMEM178B
AGK
DENND11
WEE2
CREB3L2
DGKI
CHRM2
MTPN
FAM180A
SYT10
PKP2
DNM1L
FGD4
BICD1
RESF1
ETFBKMT
DENND5B
DENND5A
SINHCAF
TMTC1
OVCH2
ACRBP
ZSCAN2
DDX11
WASHC1
IQSEC3
SLC6A1
SLC6A12
SLC6A13
B4GALNT3
NINJ2
WNK1
ERC1
FBXL14
ADIPOR2
CACNA2D4
LRTM2
DCP1B
CACNA1C
IL17RA
HDHD5
ADA2
CECR2
ATP6V1E1
BCL2L13
BID
MICAL3
PEX26
USP18
AKR1B10
AKR1B1
RERG
PTPRO
EPS8
DERA
SLC15A5
PIK3C2G
CAPZA3
PLCZ1
PLEKHA5
PDE3A
SLCO1C1
SLCO1A2
PYROXD1
BCAT1
EP0
SOX5
C12ORF60
SMCO3
BGLAP
MGP
ERP27
ARHGDIB
PDE6H
STRA8
WDR91
SLC23A1
SUSD3
ARL1
UTP20
GAS2L3
NR1H4
SCYL2
ACTR6
UHRF1BP1L
ANKS1B
APAF1
IKBIP
SLC25A3
NEDD1
CDK17
ELK3
HAL
AMDHD1
NTN4
USP44
METAP2
C3ORF20
CEP83
PLXNC1
CRADD
MRPL42
UBE2N
NUDT4B
EEA1
PLEKHG7
BTG1
DCN
KERA
CCDC59
ATP2B1
DUSP6
CEP290
ALX1
LRRIQ1
TSPAN19
SLC6A15
TMTC2
MYF6
RPS16
NAV3
E2F7
ZDHHC17
OSBPL8
BBS10
SCP2
KRR1
GLIPR1
MYF5
CAPS2
RAB21
LGR5
TSPAN8
PTPRR
PTPRB
KCNMB4
CNOT2
MYRFL
BEST3
CTSE-A
LRRC10
CCT2
FRS2
CPSF6
CPM
MDM2
SLC35E3
NUP107
RAP1B
MDM1
IL22
IFNG
DYRK2
CAND1
GRIP1
HELB
TMBIM4
LLPH
MSRB3
GNS
RASSF3
TBK1
XPOT
RPL18A
C12ORF66
SRGAP1
MON2
USP15
SLC16A7
LRIG3
RPAP3
ATP23
AMIGO2
SLC38A4
SLC38A1
SCAF11
ARID2
ANO6
TMEM117
TWF1
PUS7L
IRAK4
ADAMTS20
PPHLN1
PDZRN4
PNPLA8
LRRN3
DOCK4
ZNF277
IFRD1
PPP1R3A
TFEC
CAV2
ST7
CFTR
CTTNBP2
KCND2
KCND3
TSPAN12
ING3
CPED1
WNT16
FAM3C
AASS
SLC13A1
ATP6AP1
ASB15
LMOD2
SPAM1
GPR37
GRM8
PLXNB2
MAPK11
SFRP2
TRABD
SHANK3
RABL2A
CTTN1
GUCA1A
SMKR1
NRF1
UBE2H
ZC3HC1
MEST
FBH1
GDI2
UCN3
COL7A1
EXOC4
PLXNA4
MKLN1
IL15RA
RBM17
PFKFB3
PRKCQ
SFMBT2
ITIH5
RNP4F
ITIH2
KIN
TAF3
CELF2
USP6NL
ECHDC3
PROSER2
UPF2
CAMK1D
CCDC3
SEPHS1
BEND7
FRMD4A
HSPA14
GRM3
SEMA3D
PCLO
CACNA2D1
HGF
CD36
GNAI1
MAGI2
GSAP
FGL2
FAM185A
LRRC17
PSMC2
RELN
SPCC1672.11C
ORC5
KMT2E
PUS7
RINT1
EFCAB10
ATXN7L1
CDHR3
PIK3CG
PRKAR2B
HBP1
GPR22
CBLL1
SLC26A3
LAMB1
LAMB4
LRRK2
SLC2A13
C12ORF40
ABCD2
KIF21A
CPNE8
ALG10
GTSE1
CELSR1
H2B-V
TAFA5
ZBED4
ALG12
PIM3
GCFC2
PTCHD4
ADGRF4
CD2AP
TNFRSF21
ADGRF5
PLA2G7
IMP3
RCAN2
ENPP4
RUNX2
SUPT3H
OPN5
CENPQ
MMUT
ASXL2
HADHA
HADHB
GVINP1
NUGGC
SCARA5
ANGPTL7
POMC-A
EFR3B
ADCY3
NCOA1
ELP3
FZD3
EXTL3
KIF13B
RP1L1
SOX7
XKR6
MTMR9
TDH
FAM167A
BLK
GATA4
NEIL2
FDFT1
GAL13
GAL10
TRAM2
PAQR8
IL17F
PKHD1
TFAP2B
RHAG
GTF3C2
KRTCAP3
IFT172
GPN1
ITSN2
TP53I3
FKBP1B
WDCP
UBXN2A
KLHL29
TDRD15
APOB
NT5C1B
RHOB
SDC1
LAPTM4A
WDR35
TTC32
ZP2
OSR1
KCNS3
MSGN1
GEN1
SMC6
VSNL1
RAD51AP2
CYRIA
NBAS
X-ELEMENT\ORF2
GREB1
E2F6
ROCK2
C2ORF50
KCNF1
PDIA6
ODC1
HPCAL1
TAF1B
ADAM17
IAH1
ITGB1BP1
CPSF3
MBOAT2
KIDINS220
RNF144A
COLEC11
MYT1L
TPO
TMEM18
ALKAL2
ERICH1
DLGAP2
CLN8
ARHGEF10
CSMD1
MCPH1
ANGPT2
AGPAT5
TMEM14C
CILK1
FBXO9
GCM1
TINAG
FAM83B
BMP5
COL21A1
DST
BEND6
PHF3
EYS
NOTCH3
COL9A1
RIMS1
DDX43
SLC17A5
CD109
COL12A1
FILIP1
IMPG1
LCA5
SH3BGRL2
ELOVL4
IBTK
RWDD2A
PGM3
PRSS35
CYB5R4
NT5E
5HT1E
CGA
SMIM8
SLC35A1
ORC3
SPACA1
CNR1
PM20D2
ANKRD6
LYRM2
BACH2
EPHA7
MANEA
FUT9
FHL5
KLHL32
MMS22L
COQ3
USP45
SIM1
ASCC3
GRIK2
PREP
PRDM1
CRYBG1
QRSL1
RTN4IP1
MTRES1
BEND3
SCML4
NR2E1
SNX3
AFG1L
FOXO3
CD164
PPIL6
ZBTB24
AK9
SLC22A16
AMD1
GTF3C6
RPF2
SLC16A10
FYN
CCN6
LAMA4
HDAC2
HS3ST5
FRK
NT5DC1
COL10A1
DSE
CALHM4
ZUP1
KPNA5
GPRC6A
RFX6
ROS1
DCBLD1
NUS1
SLC35F1
ASF1
PKIB
FABP7
SMPDL3A
CLVS2
RNF217
HDDC2
TRMT11
RNF146
KIAA0408
SOGA3
ABCB10
CITED2
PTPRK
LAMA2
ARHGAP18
L3MBTL3
SAMD3
EPB41L2
AKAP7
CCN2
VNN1
EYA4
TCF21
SLC2A12
ALDH8A1
HBS1L
MYB
VAC8
PEX7
IL20RA
IL22RA2
TNFAIP3
PERP
ARFGEF3
SMIM28
NHSL1
REPS1
HECA
NMBR
ADGRG6
HIVEP2
FUCA2
LTV1
ZC2HC1B
PLAGL1
TAGAP
EZR
SYTL3
TMEM181
TULP4
SNX9
ARID1B
TIAM2
SCAF8
IPCEF1
MTRF1L
FBXO5
VIP
MYCT1
SYNE1
RMND1
AKAP12
MTHFD1L
PLEKHG1
PCMT1
LATS1
KATNA1
GINM1
ZC3H12D
SASH1
RAB32
GRM1
FBXO30
EPM2A
UTRN
STX11
FNDC1
MRPL18
TCP1
PNLDC1
MAS1
IGF2R
SLC22A2
SLC22A3
MAP3K4
PRKN
CCR6
UNC93A
KIF25
DACT2
TCTE3
FAM120B
PDCD2
ARV1
CAPN9
AGT
PGBD5
URB2
CNST
ACTA1
SPRTN
EGLN1
MAP10
MAP3K21
KCNK1
SLC35F3
TOMM20
B3GALNT2
LYST
GPR137B
LGALS8
MTR
RYR2
CHRM3
FMN2
PIGM
OPN3
CEP170
SDCCAG8
AKT3
CATSPERE
ADSS2
EFCAB2
SMYD3
AHCTF1
MEMO1
SLC30A6
QPCT
CEBPZ
NDUFAF7
CRIM1
RRH
VIT
GPATCH11
EIF2AK2
CYP1B1
RMDN2
YIPF4
BIRC6
LTBP1
RASGRP3
FAM98A
ZNF318
ABCC10
DLK2
TJAP1
YIPF3
POLH
RSPH9
MRPS18A
VEGFA
MRPL14
TMEM63B
TMEM151B
TCTE1
RNF8
AARS2
CCDC167
BTBD9
GLP1R
SAYSD1
KCNK16
LRFN2
SLC4A1AP
SUPT7L
MRPL33
RBKS
FOSL2
PLB1
PPP1CB
MCFD2
EPAS1
PRKCE
NFKBIE
GEMIN6
SLC3A1
ABCG5
ABCG8
HAAO
MTA3
KCNG3
PRPH2
UBR2
TRERF1
SYT14
SERTAD4
KCNH1
TRAF5
LPGAT1
DTL
INTS7
PPP2R5A
BATF3
NSL1
FLVCR1
PROX1
CENPF
KCTD3
USH2A
TGFB2
LYPLAL1
SLC30A10
MARK1
MIA3
CAPN8
TP53BP2
DEGS1
CNIH4
NVL
LBR
SRP9
EPHX1
TMEM63A
LEFTY2
LIN9
STUM
TRMT6
MCM8
SHLD1
GPCPD1
SOS1
ARHGEF33
GALM
HNRNPLL
ATL2
NINL
SLC8A1
ENTPD6
PEX6
POLR1B
TTBK1
APMAP
CST7
SYNDIG1
DSTN
RRBP1
SNX5
MGME1
KAT14
POLR3F
DZANK1
SEC23A
FAM161A
LRRN4
HAO1
TMX4
PLCB4
LAMP5
PAK5
BDH1
SNAP25
JAG1
BTBD3
ISM1
TASP1
NDUFAF5
ITPKB
PSEN2
CDC42BPA
NRXN1
LHCGR
GTF2A1L
STON1
EHD3
CAPN14
GALNT14
CAPN13
LCLAT1
LBH
YPEL5
ANKRD9
ALK
PCARE
WDR43
TRMT61B
EPCAM
MSH2
KCNK12
FBXO11
COMMD1
B3GNT2
TMEM17
EHBP1
WDPCP
UGP2
VPS54
PELI1
AFTPH
SLC1A4
ACTR2
SPRED2
C1D
WDR92
PPP3R1
CNRIP1
PLEK
PROKR2
BFSP1
PCSK2
OTOR
KIF16B
FLRT3
MACROD2
ESF1
XDH
SRF
PACS2
NPAS4
KLHDC3
MEA1
PYGB
CFAP61
INSM1
RALGAPA2
KIZ
XRN2
CD93
FOXA2
MRPL2
NAPB
ZC3H6
MERTK
BCL2L11
BUB1
MALL
TLR2-1
GPR75
PSME4
SPTBN1
RTN4
PRORSD1
MTIF2
CCDC88A
PPP4R3B
PNPT1
EFEMP1
VRK2
TUBB3
BCL11A
REL
PEX13
KIAA1841
FAT4
USP34
XPO1
SCRIB
COL14A1
MRPL13
SNTB1
ZHX2
FAM83A
ZHX1
KLHL38
NIPBLB
RNF139
TATDN1
MTSS1
SQLE
LRATD2
CYRIB
EFR3A
OC90
TG
SLA
NDRG1
ST3GAL1
IFT88
PIRL2
KCNK9
TRAPPC9
GPR20
FDPS
POLR2H
STX7
TSNARE1
RPS6
ADGRB1
PSCA
LYPD2
LY6E
NAPRT
EEF1D
TSTA3
ENPP2
CCN3
MAL2
COLEC10
SAMD12
MED30
SLC30A8
RAD21
SYBU
TRHR
TMEM74
EMC2
ANGPT1
ABRA
OXR1
ZFPM2
LRP12
DCSTAMP
SLC25A32
BAALC
ATP6V1C1
AZIN1
ODF1
UBR5
NCALD
GRHL2
ZNF706
YWHAZ
ANKRD46
SPAG1
POLR2K
COX6C2
VPS13B
STK3
NIPAL2
POP1
ERICH5
RPL30
MATN2
LAPTM4B
CPQ
SDC2
MTERF3
PLEKHF2
NDUFAF6
TP53INP1
INTS8
DPY19L4
FSBP
RAD54B
GEM
CDH17
RBM12B
FAM92A
RUNX1T1
SLC26A7
PIP4P2
C8ORF88
TMEM64
CALB1
CNGB3
RMDN1
ATP6V0D2
CA3
RBIS
RALYL
RAB22A
SNX16
IMPA1
PMP2
FABP5
MRPL53
PAG1
TPD52
PKIA
ZFHX4
HNF4G
PI15
JPH1
TMEM70
ELOC
STAU2
RPL7
KCNB2
XKR9
TCF24
SGK3
MYBL1
VXN
CRH
TRIM55
DNAJC5
PDE7A
MTFR1
ASPH
CLVS1
CHD7
CA8
TOX
SDCBP
CYP7A1
FAM110B
BPNT2
PLAG1
MOS
RPS20
XKR4
LOXHD1
RP1
LYPLA1
RGS20
ATP6V1H
ST18
SNAI2
CLCD
SPIDR
SELENOI
DTNA
ASXL3
KLHL14
GAREM1
TTR
DSG4
CHST9
SS18
ZNF521
OSBPL1A
TTC39C
LAMA3
ANKRD29
NPC1
ABHD3
MIB1
GREB1L
ROCK1
COLEC12
CLUL1
ADCYAP1
NDC80
METTL4
LPIN2
MYOM1
DLGAP1
EPB41L3
TMEM200C
ARHGAP28
LRRC30
PTPRM
RAB12
RALBP1
PPP4R1
RAB31
VAPA
APCDD1
PIEZO2
GNAL
MPPE1
CIDEA
PRELID3B
SPIRE1
PSMG2
PTPN2
LDLRAD4
RNMT
MC5R
CDH19
TGM5
CD226
CYB5A
CNDP1
ZNF407
ZNF516
MBP
RIPOR2
CARMIL1
BLOC1S4
SEC61B
ALG2
STX17
ERP44
INVS
AHRR
EXOC3
DNAH8
CAVIN4
GABBR2
NDUFS6
SLC6A19
ZNF830
PCBP3
MOCOS
PTPN3
EPB41L4B
GALNT1
COBL
GRB10
DDC
FIGNL1
IKZF1
ZPBP1
SPATA48
ABCA13
NR4A3
IRX2
SRD5A1
ADCY2
FASTKD3
CCT5
MARCHF6
ROPN1L
ANKRD33B
DAP
DNAH5
TRIO
OTULINL
FBXL7
BASP1
CDH6
MC4R
CDH20
WRNIP1
ICP0
RNF152
RELCH
TNFRSF11A
PHLPP1
MARVELD3
BCL2
KDSR
VPS4B
SERPINB14B
SERPINB14
SERPINB10
SERPINB1
MYLK4
GMDS
EXOC2
IRF4
DUSP22
NQO2
RIPK1
BPHL
PSMG4
PXDC1
ECI2
CDYL
FARS2
F13A1
DSP
BMP6
TXNDC5
C1ORF216
OFCC1
GCNT2
MAK
SYCP2L
GCM2
ELOVL2
SMIM13
NEDD9
HIVEP1
EDN1
PHACTR1
TBC1D7
GFOD1
PAK1IP1
TRNAU1APL
CAP2
STMND1
ATXN1
GMPR
MYLIP
DTNBP1
JARID2
CD83
RNF182
RANBP9
KIF13A
KDM1B
TPMT
DEK
RNF144B
E2F3
CDKAL1
PRL
NRSN1
KIAA0319
SALL3
ATP9B
NFATC1
GAG
YVCT
ADNP2
LRRC14B
BRD9
TRIP13
TNS3
IGFBP1
ADCY1
TPK1
CNTNAP2
CUL1
PTPN13
PAQR3
G3BP2
AREG
MTHFD2L
WDR17
HPGD
CEP44
AGA
CLDN22
STOX2
ENPP6
IRF2
ACSL1
UFSP2
GSTCD
AIMP1
GIMD1
DKK2
LEF1
RPL34
COL25A1
POMK
HGSNAT
MFSD8
GSR
PURG
FHDC1
FBXW7
SH3D19
ZNF827
SMAD1
OTUD4
ELMOD2
MGST2
SETD7
PCDH18
SH3RF1
CLCN3
MFAP3L
TRIM59
MSMO1
NPY1R
FSTL5
FNIP2
GLRB
ARHGAP24
MRPS18C
TNKS
NUP54
ALB
CXCL8
TMPRSS11E
NUDT6
QRFPR
MYOZ2
ARSJ
CENPE
RSPH4A
MTUS1
SLC7A2
MTMR7
EXOC1L
PDGFRA
LNX1
KLHL5
KLF3
LCORL
TAPT1
JAKMIP1
SORCS2
NOP14
ADD1
MXD4
TACC3
FAM53A
SPON2
IMMT
CHMP3
EIF2AK3
LRRTM1
SMOX
FASTKD5
LZTS3
SLC4A11
KY
GFRA4
ADAM19
EMX1
SFXN5
EXOC6B
CYP26B1
AUP1
OGA
TYW3
TNNI3K
PTGER3
RPE65
SERBP1
MIER1
RLN3
TCTEX1D1-B
JAK1
EFCAB7
CENPR
ALG6
ANGPTL3
MPDZ
PATJ
NFIA
CYP2J2
CAIAP
DAB1
C8A
PLPP3
TMEM61
TTC4
SSBP3
MRPL37
TCEANC2
LRRC42
YIPF1
GLIS1
NRDC
DMRTB1
MAGOHB
PODN
ZYG11B
GPX7
PRPF38A
ZFYVE9
BTF3L4
TTC39A
ELAVL4
PDZK1IP1
MOB3C
DMBX1
GPBP1L1
NASP
MMACHC
MUTYH
TOE1
BTBD19
TMEM53-B
BEST4
RNF220
ERI3
DMAP1
KLF4
SLC6A9
ATP6V0B
KDM4A
PTPRF
MPL
TMEM125
PIGK
MIGA1
FUBP1
DNAJB4
VTG1
ADGRL2
PRKACB
UOX
VTG2
SSX2IP
LPAR3
SYDE2
CCN1
LRRC8B
ZNF644
BRDT
ARHGAP29
RWDD3
SNX7
FRRS1
GPSM2
NR5A2
DENND1B
CRB1
ZBTB41
ASPM
CDC73
HSD17B7
TMEM121
NOTCH2
PRKAB2
PRDX6
FMO3
METTL11B
METTL18
C1ORF112
LMX1A
DARS2
TOR1AIP2
NPHS2
TDRD5
ATP5F1A
SERPINC1
HEBP2
FMO5
IVNS1ABP
MAT1A
DYDC2
PRXL2A
RAP1GDS1
LRIT1
ADIRF
WAPL
GRID1
RHOBTB1
ATOH7
CDH23
PPA1
LRMDA
DUSP13
NDST2
SYNPO2L
PITX3
SEC31B
FRMPD2
VSTM4
DRGX
BMP7
PPP1R3C
PDE6C
MYOF
CYP26A1
CPEB3
BLNK
VENT1
KNDC1
DNMBP
COX15
CUTC
PYROXD2
CRTAC1
ZFYVE27
HOGA1
ARHGAP19
POLL
DPCD
SLC2A9
SEMA4G
MFSD13A
ARL3
SFXN2
BORCS7
CYP17A1
AS3MT
NT5C2
INA
NEURL1
SH3PXD2A
STN1
COL17A1
SFR1
ITPRIP
CFAP58
ADD3
PDCD4
GPAM
NRAP
PLEKHS1
ADRB1
CCDC186
GFRA1
CCDC172
FAM204A
GRK6
GRK5
FGFR2
ATE1
GPR26
CHST15
DHX32
ADAM12
INSYN2A
DOCK1
MKI67
MGMT
COE3
DPYSL4
INPP5A
CPSF7
DAGLA
TMEM258
TCIRG1
FNBP4
NUDT8
GATD1
BUB1B
PAK6
PLCB2
KNSTRN
IVD
CCDC32
GM14137
BBOX1
CCDC34
METTL15
KCNA4
FSHB
MPPED2
PAX6
WT1
EIF3M
CCDC73
QSER1
DEPDC7
SPON1
CSRP3
NAV2
NELL1
VPS51
OLFML1
PPFIBP2
BTBD10
ARNTL
RASSF10
TEAD1
MICAL2
GALNT18
AMPD3
SBF2
SWAP70
WEE1
ZNF143
DENND2B
RPL27A
COPB1
PSMA1
CYP2R1
SOX6
PLEKHA7
OTOG
KCNC1
HPS5
GTF2H1
LDHA
TMEM86A
PTPN5
PTPRJ
TSPAN32
IGF2
TNNT3
DUSP8
MOB2
MUC5AC
MUC2
POLR2L
CD151
CRACR2B
PIDD1
RPLP2
RASSF8
HRAS
RAB3IL1
BEST1
FTH
SERPING1
INCENP
CCND1
FGF3
SHANK2
NAT10
SLC1A2
PAMR1
HSD17B12
ALKBH3
SYT13
C1QTNF4
RAPSN
PSMC3
SLC39A13
ACP2
PACSIN3
LRP4
F2
CREB3L1
PHF21A
PEX16
PPP1R14D
EXD1
ITPKA
PLA2G4B
EHD4
PLA2G4F
TTBK2
CHRM4
NUMB
DPF3
SIPA1L1
PCNX1
MAP3K9
SLC8A3
SUSD6
CHRM5
GREM1
AQR
NOVA1
PPP2R3C
NFKBIA
